prefixe;libelle;codeuic;coderesarail;codemnemo;tarentaise;localite;banlieue;pang;bipass;particularites;nrzonebanlieue;indicgp;numdep
0;PONTGIBAUD VILLE;87409425;FRPGB;FRPGB;;0;0;0;0;0;0.0;N;63
0;PONTGOUIN;87394247;FRDKI;PTGOU;;0;0;0;0;0;0.0;N;28
0;PONTHIERRY PRINGY;87682526;FRGML;PTHIE;;0;0;0;0;0;75.0;N;77
2;PONTHOU;87474429;FREBG;LPONT;;0;0;0;0;0;0.0;N;29
0;PONTIVY;87476556;FREDA;PONTI;;0;0;0;0;0;0.0;O;56
0;PONTIVY DOURIC;87414227;FRPDI;FRPDI;;0;0;0;0;0;0.0;N;56
0;PONTIVY LOC;56047655;FRPDV;FRPDV;;1;0;0;0;0;0.0;N;56
0;PONTIVY NAPOLEON;87414243;FRPPO;FRPPO;;0;0;0;0;0;0.0;N;56
0;PONTIVY PLACE DU SOUVENIR;87414235;FRPPS;FRPPS;;0;0;0;0;0;0.0;N;56
0;PONTMORT;87734103;FRHKT;PTMOR;;0;0;0;0;0;0.0;N;63
0;PONTMORT LOC;63073410;FRHKN;FRHKN;;1;0;0;0;0;0.0;N;63
0;PONTMORT RN9/D17;87409417;FRPOM;FRPOM;;0;0;0;0;0;0.0;N;63
0;PONTOISE;87276139;FRPOX;POISE;;0;0;0;0;0;75.0;O;95
0;PONTORSON MONT ST MICHEL;87478263;FRXPM;PORSO;;0;0;0;0;0;0.0;N;50
0;PONTRIEUX;87473843;FREAC;PTRIE;;0;0;0;0;0;0.0;N;22
0;PONTRIEUX (LOCALITE);22047384;FRABD;PTRIV;;1;0;0;0;0;0.0;N;22
0;PONTRIEUX HALTE;87473835;FREAB;PTRIH;;0;0;0;0;0;0.0;N;22
0;PONT-SUR-SEINE (FLEMING);87216135;FRPSN;FRPSN;;0;0;0;0;0;0.0;N;10
0;PONT-SUR-SEINE (PL ST MARTIN);87216143;FRPSM;FRPSM;;0;0;0;0;0;0.0;N;10
0;PORCHEFONTAINE;87393165;FRDIF;PORCH;;0;0;0;0;0;75.0;N;78
3;PORCHERIE;87592295;FRFHB;LPORC;;0;0;0;0;0;0.0;N;87
0;PORNIC;87481283;FREFT;PNIC;;0;0;0;0;5;0.0;O;44
0;PORNICHET;87481747;FREGR;PNICH;;0;0;0;0;0;0.0;N;44
0;PORT BOU FRANCE (LOCALITE);66071798;FRPOF;FRPOF;;1;0;0;0;0;0.0;N;66
0;PORT BOU FRONTIERE;87785907;FRPBO;PORTF;;0;0;0;0;0;0.0;O;66
0;PORT BOULET;87571794;FRETT;PBOUL;;0;0;0;0;0;0.0;N;37
0;PORT BRILLET;87478750;FREEO;PORTB;;0;0;0;0;0;0.0;N;53
0;PORT D'ATELIER AMANCE;87185108;FRPAA;PATEL;;0;0;0;0;0;0.0;O;70
0;PORT DE BOUC;87753459;FRPDB;PBOUC;;0;0;0;0;0;0.0;O;13
0;PORT DE CARHAIX;87473769;FRDZW;PRTCA;;0;0;0;0;0;0.0;N;29
0;PORT DE PILES;87575076;FREVS;PPIL;;0;0;0;0;0;0.0;N;37
0;PORT GRIMAUD;99351973;FRPAD;FRPAD;;0;0;0;1;0;0.0;N;83
0;PORT LA NOUVELLE;87781062;FRILP;PNOUV;;0;0;0;0;0;0.0;N;11
0;PORT LEUCATE;99314609;FRPPL;FRPPL;;0;0;0;1;0;0.0;N;11
0;PORT NAVALO;99348854;FRPAO;FRPAO;;0;0;0;1;0;0.0;N;56
0;PORT SAINT PERE CENTRE;87389916;FRDHM;FRDHM;;0;0;0;0;0;0.0;N;44
0;PORT ST PERE ST MARS;87481218;FREFP;PSPSM;;0;0;0;0;0;0.0;N;44
0;PORT ST PERE ST MARS (LOCALITE;44048121;FRPSP;FRPSP;;1;0;0;0;0;0.0;N;44
0;PORT STE MARIE;87586107;FRFEW;PMARI;;0;0;0;0;0;0.0;N;47
0;PORT SUR SAONE;87185124;FRBMK;PORTS;;0;0;0;0;0;0.0;N;70
0;PORT VENDRES QUAI;87784272;FRIOH;PRTVE;;0;0;0;0;4;0.0;N;66
0;PORT VENDRES VILLE;87784264;FRXPV;PVEND;;0;0;0;0;0;0.0;N;66
0;PORT VILLEZ;87415679;FRDQI;PRTVI;;0;0;0;0;0;75.0;N;78
0;PORTA;87611491;FRFQD;PORTA;;0;0;0;0;0;0.0;N;66
0;PORTE PUYMORENS;87611509;FRFQF;PEPUY;;0;0;0;0;0;0.0;N;66
0;PORTE PUYMORENS LOC;66061150;FRUUP;FRUUP;;1;0;0;0;0;0.0;N;66
0;PORTE PUYMORENS STATION;87177162;FRUCN;FRUCN;;0;0;0;0;0;0.0;N;66
4;PORTES-EN-RE;87321794;FRPOR;FRPOR;;0;0;0;0;0;0.0;O;17
0;PORTET ST SIMON;87611400;FRPSS;PETSI;;0;0;0;0;0;0.0;O;31
0;PORTET ST SIMON LOC;31061140;FRSEX;FRSEX;;1;0;0;0;0;0.0;N;31
0;PORTET/GARONNE RN20;87446948;FRUOX;FRUOX;;0;0;0;0;0;0.0;N;31
0;PORTETS;87582718;FRFCN;PRTET;;0;0;0;0;0;0.0;N;33
0;PORTSALL KERSAINT;99348698;FRPKS;FRPKS;;0;0;0;1;0;0.0;N;29
3;POSSONNIERE;87484337;FRLPO;LPOSS;;0;0;0;0;0;0.0;O;49
3;POTERIE;87334508;FRLPT;FRLPT;;0;0;0;0;0;0.0;N;35
0;POUDENAS;87465005;FRRDK;FRRDK;;0;0;0;0;0;0.0;N;47
3;POUGE;87157842;FRJAB;FRJAB;;0;0;0;0;0;0.0;N;23
0;POUGNY CHANCY;87745380;FRHRZ;POUGN;;0;0;0;0;0;0.0;N;1
0;POUGUES LES EAUX;87696211;FRGSN;POUGU;;0;0;0;0;0;0.0;N;58
0;POUGUES LES EAUX MAIRIE;87500850;FRKAR;FRKAR;;0;0;0;0;0;0.0;N;58
0;POUILLY SOUS CHARLIEU;87726042;FRHHE;FRHHE;;0;0;0;0;0;0.0;N;42
0;POUILLY SUR LOIRE;87696179;FRGSJ;POUIL;;0;0;0;0;0;0.0;N;58
0;POULE;87721894;FRHDT;POULE;;0;0;0;0;0;0.0;N;69
0;POULE MAIRIE;87484584;FRHUO;FRHUO;;0;0;0;0;0;0.0;N;69
2;POULIGUEN;87481762;FREGS;LPOUL;;0;0;0;0;0;0.0;N;44
5;POURCAIN SUR SIOULE;87361998;FRPCN;FRPCN;;0;0;0;0;0;0.0;N;3
0;POURU ST REMY;87172338;FRBDX;POURU;;0;0;0;0;0;0.0;N;8
0;POUSSAY;87144204;FRAYB;POUSY;;0;0;0;0;0;0.0;N;88
0;POUXEUX;87144428;FRAYR;POUXE;;0;0;0;0;0;0.0;N;88
0;POUZAC;87671560;FRGEB;POUZC;;0;0;0;0;0;0.0;N;65
0;POUZAUGES;87487314;FREKZ;POUZA;;0;0;0;0;0;0.0;N;85
0;POUZAUGES (LOCALITE);85048731;FRPZG;FRPZG;;1;0;0;0;0;0.0;N;85
0;POUZAUGES CENTRE;87333005;FRPBM;FRPBM;;0;0;0;0;0;0.0;N;85
2;POUZIN CENTRE;87764407;FRPZN;FRPZN;;0;0;0;0;0;0.0;O;7
0;PRA LOUP;99049300;FRJAT;PLOUP;;0;0;0;1;;0.0;N;4
0;PRADELLES;87453670;FRPRD;FRPRD;;0;0;0;0;0;0.0;N;43
0;PRADES MOLITG LES BAINS;87784637;FRIOR;PRADM;;0;0;0;0;0;0.0;N;66
0;PRADONS - CENTRE;87336933;FRPRA;FRPRA;;0;0;0;0;0;0.0;N;7
0;PRALOGNAN LA VANOISE;99732060;FRIWS;PRALO;;0;0;0;1;;0.0;N;73
0;PRAPOUTEL;99389200;FRIUL;PRAPO;;0;0;0;1;;0.0;N;38
0;PRAT BONREPAUX;87618850;FRFXT;PRATB;;0;0;0;0;0;0.0;N;9
0;PRATVIEL LA FERME;87173823;FRGIV;FRGIV;;0;0;0;0;0;0.0;N;31
0;PRAUTHOY;87142612;FRAVS;PRAUT;;0;0;0;0;0;0.0;N;52
0;PRAYE SOUS VAUDEMONT;87141622;FRATH;PRAYE;;0;0;0;0;0;0.0;N;54
0;PRAYSSAC;87613786;FRFUE;PRAYS;;0;0;0;0;0;0.0;N;46
0;PRAYSSAC (HOSPICE);87169250;FRFKO;FRFKO;;0;0;0;0;0;0.0;N;46
0;PRAYSSAC (LOCALITE);46061378;FRFMZ;FRFMZ;;1;0;0;0;0;0.0;N;46
3;PRAZ;87742395;FRHPQ;LPRZ;;0;0;0;0;0;0.0;N;73
4;PRAZ DE CHAMONIX;87746826;FRHUZ;LPRAZ;;0;0;0;0;0;0.0;N;74
0;PRAZ DE LYS;99197699;FRPLZ;FRPLZ;;0;0;0;1;0;0.0;N;74
0;PRAZ SUR ARLY;99742150;FRIZX;PRAZA;;0;0;0;1;;0.0;N;74
0;PRECHAC SUR ADOUR;87619577;FRFXZ;FRFXZ;;0;0;0;0;0;0.0;N;32
0;PRECY SOUS THIL;87002352;FRPTH;FRPTH;;0;0;0;0;0;0.0;N;21
0;PRECY SUR OISE;87276410;FRCGK;PRAZO;;0;0;0;0;0;0.0;N;60
0;PREGILBERT;87565796;FRPFU;FRPFU;;0;0;0;0;0;0.0;N;89
0;PREGNIN;87742684;FREJX;LBRET;;0;0;0;0;0;0.0;N;1
0;PREIGNAC;87582767;FRFCS;PREIG;;0;0;0;0;0;0.0;N;33
4;PRES ROSEAUX;87272070;FRCEL;LPRES;;0;0;0;0;0;0.0;N;60
0;PRESLES COURCELLES;87276501;FRCGQ;FRCGQ;;0;0;0;0;0;75.0;N;95
0;PREVESSIN MAIRIE;87158162;FREJW;CPPER;;0;0;0;0;0;0.0;N;1
5;PRIEST;87723353;FRHET;SPRIE;;0;0;0;0;0;0.0;N;69
5;PRIEST TAURION;87592055;FRFGJ;SPRIT;;0;0;0;0;0;0.0;N;87
0;PRIGONRIEUX LAFORCE;87584250;FRFEE;PRIGO;;0;0;0;0;;0.0;N;24
3;PRIMAUBE PLACE ETOILE;87442368;FRUGB;FRUGB;;0;0;0;0;0;0.0;N;12
0;PRIN DEYRANCON;87485268;FREIR;PRINL;;0;0;0;0;0;0.0;N;79
0;PRINGY HAUTE SAVOIE;87746206;FRHTK;PNGHS;;0;0;0;0;0;0.0;N;74
0;PRINGY MARNE;87174268;FRBFN;PNGMA;;0;0;0;0;0;0.0;N;51
0;PRISSE LA CHARRIERE;87485359;FREIY;PRISC;;0;0;0;0;0;0.0;N;79
0;PRISSE LE BOURG;87725382;FRHGL;PRISS;;0;0;0;0;0;0.0;N;71
0;PRIVAS;87764688;FREWX;FREWX;;0;0;0;0;0;0.0;N;7
0;PRIVAS (LOC);7076468;FRPIB;FRPIB;;1;0;0;0;0;0.0;N;7
0;PRIVAS HOPITAL STE MARIE;87420497;FREWT;FREWT;;0;0;0;0;0;0.0;N;7
5;PRIVAT;87337030;FRPVT;FRPVT;;0;0;0;0;0;0.0;N;7
0;PROUVY THIANT;87343418;FRCZE;PROUV;;0;0;0;0;0;0.0;N;59
0;PROVENCHERES SUR FAVE;87144345;FRAYL;PROVE;;0;0;0;0;0;0.0;N;88
0;PROVINS;87116160;FRXPS;PROVI;;0;0;0;0;0;75.0;O;77
0;PRUNAY;87171629;FRBCP;PRUNA;;0;0;0;0;0;0.0;N;51
0;PRUNIERS;87576199;FREXV;PRUNI;;0;0;0;0;0;0.0;N;41
0;PUBERG;87215723;FRCBI;PUBER;;0;0;0;0;0;0.0;N;67
0;PUGET VILLE;87755363;FRHZP;PUGET;;0;0;0;0;0;0.0;N;83
0;PUISSERGUIER VILLAGE;87447581;FRUMK;FRUMK;;0;0;0;0;0;0.0;N;34
0;PUITS;87719948;FRHBY;FRHBY;;0;0;0;0;0;0.0;N;21
0;PUJAUDRAN CENTRE;87166603;FRUDC;FRUDC;;0;0;0;0;0;0.0;N;32
0;PUJO;87671628;FRGEF;PUJO;;0;0;0;0;0;0.0;N;65
4;PUJOLS D119;87448746;FRUNQ;FRUNQ;;0;0;0;0;0;0.0;N;9
0;PULLIGNY AUTREY;87141564;FRATB;PULLI;;0;0;0;0;0;0.0;N;54
0;PUNEROT;87141176;FRARO;PUNER;;0;0;0;0;0;0.0;N;88
0;PUSEY;87117432;FRANN;PUSEY;;0;0;0;0;0;0.0;N;70
0;PUSSAY (PLACE DU CAROUGE);87546432;FRERZ;PUSSA;;0;0;0;0;0;75.0;N;91
0;PUTEAUX;87382382;FRDEO;PUTEA;;0;0;0;0;0;75.0;N;92
0;PUTEAUX.;87207514;FRPTX;FRPTX;;0;0;0;0;;0.0;N;92
2;PUY (LOCALITE);43073469;FRPUY;FRPUY;;1;0;0;0;0;0.0;N;43
2;PUY EN VELAY;87734699;FRLPY;LPUY;;0;0;0;0;0;0.0;O;43
2;PUY EN VELAY FAYOLLE;87407965;FRPUI;FRPUI;;0;0;0;0;0;0.0;N;43
2;PUY EN VELAY HERMITAGE;87407973;FRPUH;FRPUH;;0;0;0;0;0;0.0;N;43
0;PUY EN VELAY HOPITAL ROUX;87589598;FRNDO;FRNDO;;0;0;0;0;0;0.0;N;43
0;PUY GUILLAUME;87732321;FRHKF;PUYGU;;0;0;0;0;0;0.0;O;63
0;PUY GUILLAUME LAROCHE;87409409;FRHKG;FRHKG;;0;0;0;0;0;0.0;N;63
0;PUY GUILLAUME LOC;63073232;FRHKC;FRHKC;;1;0;0;0;0;0.0;N;63
0;PUY GUILLAUME VILLE;87408989;FRHKH;FRHKH;;0;0;0;0;0;0.0;N;63
2;PUY LAFAYETTE;87024380;FRPFY;FRPFY;;0;0;0;0;0;0.0;N;43
0;PUY L'EVEQUE;87613794;FRFUF;PUYEV;;0;0;0;0;0;0.0;N;46
0;PUY L'EVEQUE (LOCALITE);46061379;FRFNA;FRFNA;;1;0;0;0;0;0.0;N;46
0;PUY L'EVEQUE (PL DES PLATANES);87102152;FRFKQ;FRFKQ;;0;0;0;0;0;0.0;N;46
0;PUY L'EVEQUE PLACE DU RAMPEAU;87169334;FRFKR;FRFKR;;0;0;0;0;0;0.0;N;46
0;PUY ST VINCENT 1400;99059310;FRJAU;FRJAU;;0;0;0;1;;0.0;N;5
0;PUY ST VINCENT 1600;99059320;FRJAV;FRJAV;;0;0;0;1;;0.0;N;5
0;PUYBRUN;87594754;FRFKL;PUYBR;;0;0;0;0;0;0.0;N;46
0;PUYLAURENS HALLE;87442293;FRUFG;FRUFG;;0;0;0;0;0;0.0;N;81
0;PUYOO;87672279;FRPUO;PUYOO;;0;0;0;0;0;0.0;O;64
0;PUYVALADOR;99179887;FRPYO;FRPYO;;0;0;0;1;0;0.0;N;66
0;PYLA SUR MER;99348508;FRPYL;FRPYL;;0;0;0;1;0;0.0;N;33
0;PYRENEES 2000;87003491;FRPYR;FRPYR;;0;0;0;0;0;0.0;N;66
0;PYRIMONT-CHANAY;87413930;FRPMC;FRPMC;;0;0;0;0;0;0.0;N;1
4;QUATRE ROUES;87576181;FREXU;LQUAR;;0;0;0;0;0;0.0;N;41
4;QUATRE ROUTES;87594564;FRFJU;LQUAT;;0;0;0;0;0;0.0;N;46
4;QUATRE VENTS;87417691;FRLQV;FRLQV;;0;0;0;0;0;0.0;N;87
5;QUAY PORTRIEUX;99348649;FRQAY;FRQAY;;0;0;0;1;0;0.0;N;22
0;QUEDILLAC;87473058;FRDXU;QUEDI;;0;0;0;0;0;0.0;N;35
0;QUEIGE;99732110;FRIWT;QUEIG;;0;0;0;1;0;0.0;N;73
0;QUEND PLAGE LES PINS;99207340;FRQEN;FRQEN;;0;0;0;1;0;0.0;N;80
5;QUENTIN;87296004;FRXSJ;SQUIN;;0;0;0;0;0;0.0;O;2
5;QUENTIN EN YVELINE MONT;87393843;FRDJW;SQUEN;;0;0;0;0;0;75.0;N;78
5;QUENTIN FALLAVIER;87723387;FRHEW;SQUEF;;0;0;0;0;0;0.0;O;38
5;QUENTIN LA TOUR;87445429;FRPCJ;FRPCJ;;0;0;1;0;;0.0;N;9
2;QUESNOY;87295857;FRCMU;LQUES;;0;0;0;0;0;0.0;N;59
0;QUESNOY LE MONTANT;87317487;FRCWR;QUESM;;0;0;0;0;0;0.0;N;80
0;QUESNOY SUR DEULE;87286245;FRCJG;QUESD;;0;0;0;0;0;0.0;N;59
0;QUESTEMBERT;87476671;FREDF;QUEST;;0;0;0;0;0;0.0;N;56
0;QUETTREVILLE SUR SIENNE;87447615;FRDUK;QUETT;;0;0;0;0;0;0.0;N;50
0;QUEVY FRONTIERE;87295923;FRCMX;QUEVY;;0;0;0;0;0;0.0;O;59
0;QUEYRAC BOURG;87581330;FRFAF;QUEYR;;0;0;0;0;0;0.0;N;33
0;QUIBERON;87476457;FRECV;QUIBE;;0;0;0;0;5;0.0;O;56
0;QUILLAN;87615260;FRFVG;QUILL;;0;0;0;0;0;0.0;O;11
0;QUIMPER;87474098;FRUIP;QR;;0;0;0;0;2;0.0;O;29
0;QUIMPERLE;87476317;FRECO;QE;;0;0;0;0;0;0.0;N;29
0;QUINCIEUX;87721290;FRHCK;QUINC;;0;0;0;0;0;0.0;N;69
0;QUINTIN;87473330;FRDYN;QUINT;;0;0;0;0;0;0.0;N;22
0;QUINTIN LA VALLEE;87432419;FRDYV;FRDYV;;0;0;0;0;0;0.0;N;22
0;QUINTIN LOCALITE;22047333;FRDHJ;FRDHJ;;1;0;0;0;0;0.0;N;22
0;RABASTENS CENTRE;87442863;FRUIQ;FRUIQ;;0;0;0;0;0;0.0;N;81
0;RABASTENS COUFFOULEUX;87615328;FRFVJ;RABAS;;0;0;0;0;0;0.0;N;81
0;RABASTENS DE BIGORRE;87617076;FRFWP;RABAB;;0;0;0;0;0;0.0;N;65
0;RACECOURT;87146035;FRBAD;RACEC;;0;0;0;0;0;0.0;N;88
0;RACHECOURT SUR MARNE;87338160;FRRAM;FRRAM;;0;0;0;0;0;0.0;N;52
0;RACRANGE;87192179;FRBPL;FRBPL;;0;0;0;0;0;0.0;N;57
0;RAEDERSHEIM;87182717;FRBLA;RAEDE;;0;0;0;0;0;0.0;N;68
0;RAGEGAT;87589200;FRFGE;FRFGE;;0;0;0;0;0;0.0;N;32
0;RAI AUBE;87444620;FRDSP;RAIAU;;0;0;0;0;0;0.0;N;61
0;RAINCOURT;87117374;FRANH;RAINC;;0;0;0;0;0;0.0;N;70
2;RAINCY VILLEMOMBLE MONT;87113472;FRAIP;LRAIN;;0;0;0;0;0;75.0;N;93
0;RAISMES;87343319;FRCZC;RAISM;;0;0;0;0;0;0.0;N;59
4;RAMASSIERS;87353581;FRRAR;FRRAR;;0;0;0;0;0;0.0;N;31
5;RAMBERT D'ALBON;87761106;FRIEO;SRAAL;;0;0;0;0;0;0.0;O;26
5;RAMBERT EN BUGEY;87743740;FRHRE;SRABU;;0;0;0;0;0;0.0;N;1
0;RAMBERT PREIGNAN;87586370;FRFFK;RAMBP;;0;0;0;0;0;0.0;N;32
0;RAMBERVILERS LOC;88014472;FRWBM;FRWBM;;1;0;0;0;0;0.0;N;88
0;RAMBERVILLERS;87144725;FRAZR;RAMBE;;0;0;0;0;0;0.0;N;88
0;RAMBERVILLERS (AV 11 NOVEMBRE);87405662;FRZAK;FRZAK;;0;0;0;0;0;0.0;N;88
0;RAMBERVILLERS (HENRI BOUCHER);87405670;FRZAL;FRZAL;;0;0;0;0;0;0.0;N;88
0;RAMBERVILLERS (RTE LUNEVILLE);87405688;FRZAM;FRZAM;;0;0;0;0;0;0.0;N;88
0;RAMBOUILLET;87393314;FRXRT;RAMBO;;0;0;0;0;0;75.0;N;78
2;RAMEL CENTRE;87443143;FRUIJ;FRUIJ;;0;0;0;0;0;0.0;N;81
2;RAMIER;87586289;FRFFD;LRAMI;;0;0;0;0;0;0.0;N;32
3;RAMIERE;87443127;FRUIH;FRUIH;;0;0;0;0;0;0.0;N;81
0;RAMONCHAMP;87144535;FRAYZ;RAMON;;0;0;0;0;0;0.0;N;88
0;RAMONVILLE MAIRIE;87443705;FRUIA;FRUIA;;0;0;0;0;0;0.0;N;31
0;RANCHOT;87718338;FRHAD;RANCH;;0;0;0;0;0;0.0;N;39
0;RANG;87184580;FRBME;RANG;;0;0;0;0;0;0.0;N;25
0;RANG DU FLIERS VERTON;87317057;FRCVU;RANGF;;0;0;0;0;0;0.0;N;62
0;RANGUIN;87757732;FRIBM;FRIBM;;0;0;1;0;;0.0;N;6
0;RANSPACH;87182402;FRBJW;FRBJW;;0;0;0;0;0;0.0;N;68
0;RAON L'ETAPE;87144626;FRAZH;RAON;;0;0;0;0;0;0.0;N;88
5;RAPHAEL VALESCURE;87757526;FRXSK;SRAPH;;0;0;0;0;3;0.0;O;83
0;RASSUEN;87753426;FRHYQ;RASSU;;0;0;0;0;0;0.0;N;13
0;RAVES BAN DE LAVELINE;87144105;FRAXT;RAVES;;0;0;0;0;0;0.0;N;88
0;RAZAC;87595223;FRFLE;RAZAC;;0;0;0;0;0;0.0;N;24
0;RAZE;87185439;FRDHI;FRDHI;;0;0;0;0;0;0.0;N;70
0;REALLON;99059330;FRJAW;FRJAW;;0;0;0;1;;0.0;N;5
0;REALVILLE;87613380;FRFTC;REALV;;0;0;0;0;0;0.0;N;82
0;REALVILLE ABRI-BUS;87609636;FRLHR;FRLHR;;0;0;0;0;0;0.0;N;82
0;REALVILLE PLACE;87139105;FRUAN;FRUAN;;0;0;0;0;0;0.0;N;82
0;REAUMONT ST CASSIEN;87747279;FRHVN;REAUM;;0;0;0;0;0;0.0;N;38
0;REBOUC;87671438;FRGDP;REBOU;;0;0;0;0;0;0.0;N;65
0;RECHICOURT LE CHATEAU;87215129;FRBZQ;RECHI;;0;0;0;0;0;0.0;N;57
0;RECHICOURT LE CHATEAU CENTRE;87407098;FRZEM;FRZEM;;0;0;0;0;0;0.0;N;57
0;RECHICOURT LOC;57021512;FRWDV;FRWDV;;1;0;0;0;0;0.0;N;57
0;RECOUBEAU;87761866;FRIFO;RECBO;;0;0;0;0;0;0.0;N;26
0;RECOULES;87783795;FRIOD;RECOU;;0;0;0;0;0;0.0;N;12
0;RECQUIGNIES;87295022;FRCMB;RECQU;;0;0;0;0;0;0.0;N;59
0;REDING;87215079;FRBZM;REDIN;;0;0;0;0;0;0.0;O;57
0;REDON;87471300;FRXRN;REDON;;0;0;0;0;0;0.0;O;35
3;REDONNE ENSUES;87753574;FRHYY;LREDO;;0;0;0;0;0;0.0;N;13
0;REGNY;87721050;FRHCG;REGNY;;0;0;0;0;0;0.0;N;42
0;REHAINVILLER;87117135;FRAMI;REHAI;;0;0;0;0;0;0.0;N;54
0;REHON;87194449;FRBTN;REHON;;0;0;0;0;0;0.0;N;54
0;REHON LOC;54019444;FRRJN;FRRJN;;1;0;0;0;0;0.0;N;54
0;REHON POSTE;87477570;FRHSW;FRHSW;;0;0;0;0;0;0.0;N;54
0;REICHSHOFFEN (AU SAPIN);87407304;FRZDK;FRZDK;;0;0;0;0;0;0.0;N;67
0;REICHSHOFFEN LOC;67021324;FRWCS;FRWCS;;1;0;0;0;0;0.0;N;67
0;REICHSHOFFEN USINES;87213231;FRZMB;FRZMB;;0;0;0;0;0;0.0;N;67
0;REICHSHOFFEN VILLE;87213249;FRBWC;REICH;;0;0;0;0;0;0.0;N;67
0;REIGNAC;87571455;FREST;REIGN;;0;0;0;0;0;0.0;N;37
0;REIGNAC BOURG DU FAU;87337527;FRREG;FRREG;;0;0;0;0;0;0.0;N;37
0;REIGNAC LOCALITE;37057145;FRREL;FRREL;;1;0;0;0;;0.0;N;37
0;REIGNIER;87746511;FRHUF;RGNIE;;0;0;0;0;0;0.0;N;74
0;REIMS;87171009;FRRHE;REIM;;0;0;0;0;0;0.0;O;51
0;REIMS (LOCALITE);51017100;FRACQ;REIMS;;1;0;0;0;0;0.0;N;51
0;REIMS MAISON BLANCHE;87171272;FRBBX;REIMM;;0;0;0;0;0;0.0;N;51
0;REIPERTSWILLER;87110635;FRRPW;FRRPW;;0;0;0;0;0;0.0;N;67
0;REJAUMONT 65 POUTGE;87443440;FRUKU;FRUKU;;0;0;0;0;0;0.0;N;65
0;REMANVILLERS;87407411;FRZBP;FRZBP;;0;0;0;0;0;0.0;N;88
0;REMELFANG;87191411;FRBOI;FRBOI;;0;0;0;0;0;0.0;N;57
0;REMELFING;87193623;FRBSG;REMEL;;0;0;0;0;0;0.0;N;57
0;REMIGNY;87739912;FRHNM;FRHNM;;0;0;0;0;0;0.0;N;71
0;REMILLY;87192237;FRRMI;REMLL;;0;0;0;0;0;0.0;O;57
0;REMILLY AILLICOURT;87172700;FRBEM;REMIA;;0;0;0;0;0;0.0;N;8
0;REMILLY PLACE DU 11 NOVEMBRE;87476853;FRHRB;FRHRB;;0;0;0;0;0;0.0;N;57
0;REMILLY ST HONORE LES BAINS;87696526;FRGTK;REMIL;;0;0;0;0;0;0.0;N;58
0;REMIREMONT;87144451;FRRNT;REMIR;;0;0;0;0;0;0.0;O;88
0;REMIREMONT (CORA);87405910;FRZBQ;FRZBQ;;0;0;0;0;0;0.0;N;88
0;REMIREMONT (LOC);88014445;FRWBW;FRWBW;;1;0;0;0;0;0.0;N;88
0;REMIREMONT (MAGDELAINE);87405829;FRZBH;FRZBH;;0;0;0;0;0;0.0;N;88
0;REMIREMONT PONT;87476846;FRHQJ;FRHQJ;;0;0;0;0;0;0.0;N;88
0;REMISE A JORELLE;87988709;FRLBH;FRLBH;;0;0;0;0;0;75.0;N;93
0;REMY;87313403;FRCRI;REMY;;0;0;0;0;0;0.0;N;60
5;REMY (12);87440313;FRHYG;FRHYG;;0;0;0;0;0;0.0;N;12
5;REMY CORREZE;87594853;FRFKS;SREMC;;0;0;0;0;0;0.0;N;19
5;REMY EN L'EAU;87313288;FRCQX;SREME;;0;0;0;0;0;0.0;N;60
5;REMY LA VANNE;87116376;FRALG;SREMV;;0;0;0;0;0;75.0;N;77
5;REMY LES CHEVREUSE;87758896;FRIDX;FRIDX;;0;1;0;0;0;75.0;O;78
5;REMY PARC RELAIS;87605360;FRZKM;FRZKM;;0;0;0;0;0;0.0;N;71
5;REMY PONT PARON;87605378;FRPHN;FRPHN;;0;0;0;0;0;0.0;N;71
0;RENESCURE;87281451;FRCIR;RENES;;0;0;0;0;0;0.0;N;59
0;RENNES;87471003;FRRNS;RENNE;;0;0;0;0;0;0.0;O;35
0;RENNES LOC;35047100;FRRNL;FRRNL;;1;0;0;0;0;0.0;N;35
0;RENNEVILLE D6113;87443572;FRUHM;FRUHM;;0;0;0;0;0;0.0;N;31
3;REOLE;87582866;FRFCY;LREOL;;0;0;0;0;0;0.0;N;33
0;RETERRE;87641837;FRGAY;RETER;;0;0;0;0;0;0.0;N;23
0;RETHEL;87172270;FRBDT;RETHE;;0;0;0;0;0;0.0;N;8
0;RETIERS;87471359;FRDXG;RETIE;;0;0;0;0;0;0.0;N;35
0;RETOURNAC;87734749;FRHMS;RETOU;;0;0;0;0;0;0.0;N;43
0;REUGNY LOC;3040899;FRLHF;FRLHF;;1;0;0;0;0;0.0;N;3
0;REUGNY RN144;87408971;FRRUG;FRRUG;;0;0;0;0;0;0.0;N;3
0;REUGNY RUE DE LA BASCULE;87589804;FRNDJ;FRNDJ;;0;0;0;0;0;0.0;N;3
0;REUILLY;87597039;FRFMK;REUIL;;0;0;0;0;0;0.0;N;36
0;REVEL;87235663;FRCCD;REVEL;;0;0;0;0;0;0.0;N;31
0;REVEL (LEP AMEUBLEMENT);87177295;FRGIZ;FRGIZ;;0;0;0;0;0;0.0;N;31
0;REVEL LOC;31023566;FRRAG;FRRAG;;1;0;0;0;0;0.0;N;31
0;REVEL LYCEE AURIOL;87177287;FRGHZ;FRGHZ;;0;0;0;0;0;0.0;N;31
0;REVEL REPUBLIQUE;87449074;FRUPA;FRUPA;;0;0;0;0;0;0.0;N;31
