saa_ide;csp_ide;saa_code;saa_name;coord;saa_xcoord;saa_ycoord;saa_insee;mainstoparea;mainconnection;carpark;multimodal;additionaldata;saa_visible
6761;2;OCE87575480;gare de Montmorillon;487560,2158519;487560;2158519;86165;1;0;0;0;;1
6766;2;OCE87202481;Poitiers-Gare-Routière;446548,2177816;446548;2177816;86194;1;0;0;0;;1
6773;2;OCE87575332;gare de Anché-Voulon;439439,2152080;439439;2152080;86296;1;0;0;0;;1
6778;2;OCE87595744;gare de Le Bugue;489891,1990429;489891;1990429;24067;1;0;0;0;;1
6785;2;OCE87595736;gare de Les Eyzies;495125,1994285;495125;1994285;24172;1;0;0;0;;1
6790;2;OCE87594382;gare de Condat-le-Lardin;512657,2014632;512657;2014632;24229;1;0;0;0;;1
6792;2;OCE87595215;gare de La Cave;465665,2021821;465665;2021821;24256;1;0;0;0;;1
6797;2;OCE87595322;gare de Montpon-Ménestérol;428311,2003005;428311;2003005;24294;1;0;0;0;;1
6804;2;OCE87584201;gare de St-Antoine-de-Breuilh;427217,1985291;427217;1985291;24370;1;0;0;0;;1
4683;2;OCE87411249;gare de Maromme;506727,2498826;506727;2498826;76410;1;0;0;0;;1
4688;2;OCE87411801;gare de Montville;508244,2506727;508244;2506727;76452;1;0;0;0;;1
4690;2;OCE87411280;gare de Motteville;492520,2516563;492520;2516563;76456;1;0;0;0;;1
4695;2;OCE87411207;gare de Oissel;510203,2483538;510203;2483538;76484;1;0;0;0;;1
4703;2;OCE87411215;gare de St-Etienne-du-Rouvray;510815,2487323;510815;2487323;76575;1;0;0;0;;1
4708;2;OCE87415067;St-Vaast-d'Equiqueville;522622,2536130;522622;2536130;76652;1;0;0;0;;1
4715;2;OCE87411223;gare de Sotteville;510364,2491311;510364;2491311;76681;1;0;0;0;;1
4720;2;OCE87314526;Argent-sur-Sauldre;608372,2284496;608372;2284496;18011;1;0;0;0;;1
4722;2;OCE87576439;gare de Avord;624021,2226151;624021;2226151;18018;1;0;0;0;;1
4727;2;OCE87576207;gare de Bourges;604380,2232698;604380;2232698;18033;1;0;0;0;;1
4734;2;OCE87576470;gare de La Guerche-sur-l'Aubois;646580,2216621;646580;2216621;18108;1;0;0;0;;1
4739;2;OCE87576116;gare de Mehun-sur-Yèvre;590199,2237760;590199;2237760;18141;1;0;0;0;;1
4741;2;OCE87312546;Mery-sur-Cher;573637,2249681;573637;2249681;18150;1;0;0;0;;1
4746;2;OCE87453597;St-Florent-Sur-Cher-Gar;593584,2221369;593584;2221369;18207;1;0;0;0;;1
4753;2;OCE87576306;gare de Bigny;602462,2200194;602462;2200194;18270;1;0;0;0;;1
4758;2;OCE87545657;gare de Auneau;558796,2383098;558796;2383098;28015;1;0;0;0;;1
4765;2;OCE87343152;Cloyes-Centre-Collège-R;517844,2333456;517844;2333456;28103;1;0;0;0;;1
4771;2;OCE87394114;gare de Epernon;551670,2400923;551670;2400923;28140;1;0;0;0;;1
4773;2;OCE87394437;gare de Illiers-Combray;519005,2367788;519005;2367788;28196;1;0;0;0;;1
4778;2;OCE87394130;gare de Maintenon;545086,2398780;545086;2398780;28227;1;0;0;0;;1
5272;2;OCE87725671;gare de Senozan;794850,2157738;794850;2157738;71513;1;0;0;0;;1
5277;2;OCE87725622;gare de Tournus;796981,2177295;796981;2177295;71543;1;0;0;0;;1
5279;2;OCE87683656;Accolay;703391,2296416;703391;2296416;89001;1;0;0;0;;1
5284;2;OCE87117994;Brienon Mairie;695572,2333296;695572;2333296;89055;1;0;0;0;;1
6932;2;OCE87582346;Boé;463870,1909934;463870;1909934;47031;1;0;0;0;;1
6937;2;OCE87465484;Casteljaloux-la-Poste;420286,1926246;420286;1926246;47052;1;0;0;0;;1
6944;2;OCE87465567;Le-Caoulet-Pharmacie;464378,1916214;464378;1916214;47100;1;0;0;0;;1
6949;2;OCE87462119;Fumel-Place-Gambetta;491197,1945104;491197;1945104;47106;1;0;0;0;;1
6951;2;OCE87465518;Houeilles;451809,1913335;451809;1913335;47119;1;0;0;0;;1
6956;2;OCE87586313;Goulens;465230,1900910;465230;1900910;47145;1;0;0;0;;1
6963;2;OCE87614305;Nérac-3-Horloges;0,0;0;0;47195;1;0;0;0;;1
6968;2;OCE87465005;Poudenas;429292,1896028;429292;1896028;47211;1;0;0;0;;1
6975;2;OCE87586651;gare de Tonneins;438759,1934491;438759;1934491;47310;1;0;0;0;;1
6980;2;OCE87672782;Accous;359483,1779551;359483;1779551;64006;1;0;0;0;;1
6982;2;OCE87672212;gare de Artix;364176,1825583;364176;1825583;64061;1;0;0;0;;1
6987;2;OCE87464909;Auriac-Hôtel;0,0;0;0;64078;1;0;0;0;;1
6994;2;OCE87673699;gare de Bidarray-Pont-Noblia;300687,1814312;300687;1814312;64124;1;0;0;0;;1
6999;2;OCE87464883;Claracq;0,0;0;0;64190;1;0;0;0;;1
7001;2;OCE87672758;Escot;359853,1790027;359853;1790027;64206;1;0;0;0;;1
7006;2;OCE87464875;Garlin;0,0;0;0;64233;1;0;0;0;;1
7013;2;OCE87673665;gare de Itxassou;296882,1820734;296882;1820734;64279;1;0;0;0;;1
7018;2;OCE87673673;gare de Louhossoa;299484,1818560;299484;1818560;64350;1;0;0;0;;1
7025;2;OCE87672725;gare de Oloron-Ste-Marie;359931,1803670;359931;1803670;64422;1;0;0;0;;1
7030;2;OCE87673707;gare de Ossès-St-Mart-d'Arrossa;303779,1810497;303779;1810497;64436;1;0;0;0;;1
7033;2;OCE87672006;gare de Pau;380045,1813710;380045;1813710;64445;1;0;0;0;;1
7038;2;OCE87672279;gare de Puyoô;337150,1841261;337150;1841261;64461;1;0;0;0;;1
7045;2;OCE87464933;Sauvagnon;0,0;0;0;64511;1;0;0;0;;1
7050;2;OCE87462713;Soumoulou-les Glycines;394223,1810603;394223;1810603;64526;1;0;0;0;;1
7052;2;OCE87464891;Lalonquette;0,0;0;0;64536;1;0;0;0;;1
7057;2;OCE87672386;gare de Urt;305507,1839838;305507;1839838;64546;1;0;0;0;;1
4871;2;OCE87571489;Perrusson;499620,2234330;499620;2234330;37183;1;0;0;0;;1
4873;2;OCE87337527;Reignac-Bourg-du-Fau;492358,2248438;492358;2248438;37192;1;0;0;0;;1
4878;2;OCE87110338;St Christophe / Nais C.;460090,2292325;460090;2292325;37213;1;0;0;0;;1
4886;2;OCE87571844;gare de Savonnières;464593,2263855;464593;2263855;37243;1;0;0;0;;1
4891;2;OCE87571414;gare de Veigné;478834,2255877;478834;2255877;37266;1;0;0;0;;1
4893;2;OCE87575043;gare de Villeperdue;470988,2246097;470988;2246097;37278;1;0;0;0;;1
4898;2;OCE87574848;gare de Chissay-en-Touraine;509092,2260166;509092;2260166;41051;1;0;0;0;;1
4905;2;OCE87576876;gare de Gièvres;549410,2253437;549410;2253437;41097;1;0;0;0;;1
4910;2;OCE87576728;gare de Mennetou-sur-Cher;565189,2252225;565189;2252225;41135;1;0;0;0;;1
4918;2;OCE87574541;gare de Pézou;510531,2319331;510531;2319331;41175;1;0;0;0;;1
4923;2;OCE87402008;Romorantin-BA-G.R.;555274,2262362;555274;2262362;41194;1;0;0;0;;1
4925;2;OCE87574640;gare de St-Amand-de-Vendôme;500563,2300122;500563;2300122;41199;1;0;0;0;;1
4930;2;OCE87358697;Savigny/Braye (Centre);485798,2321211;485798;2321211;41238;1;0;0;0;;1
4937;2;OCE87571216;gare de Vendôme-Villiers-s-Loir;501389,2314262;501389;2314262;41269;1;0;0;0;;1
4942;2;OCE87574152;gare de Baule;549975,2312716;549975;2312716;45024;1;0;0;0;;1
4944;2;OCE87543082;gare de Boisseaux;572998,2361999;572998;2361999;45037;1;0;0;0;;1
4949;2;OCE87543041;gare de Chevilly;565875,2336476;565875;2336476;45093;1;0;0;0;;1
4956;2;OCE87684415;gare de Malesherbes;604788,2366042;604788;2366042;45191;1;0;0;0;;1
4961;2;OCE87543009;gare de Orléans;567720,2323290;567720;2323290;45234;1;0;0;0;;1
4968;2;OCE87444380;gare de Blonville-Bénerville;432618,2483969;432618;2483969;14079;1;0;0;0;;1
4973;2;OCE87444182;gare de Frénouville-Cagny;410554,2463409;410554;2463409;14287;1;0;0;0;;1
4975;2;OCE87444323;gare de Le Grand-Jardin;446029,2463447;446029;2463447;14366;1;0;0;0;;1
4981;2;OCE87444232;gare de Couliboeuf;421480,2438916;421480;2438916;14452;1;0;0;0;;1
4989;2;OCE87444398;gare de Villers-sur-Mer;430718,2482325;430718;2482325;14754;1;0;0;0;;1
4994;2;OCE87447243;gare de Carentan;339602,2484173;339602;2484173;50099;1;0;0;0;;1
4996;2;OCE87444877;gare de Cherbourg;313878,2522377;313878;2522377;50129;1;0;0;0;;1
5001;2;OCE87321687;Marigny-Centre;338705,2461575;338705;2461575;50292;1;0;0;0;;1
5008;2;OCE87447672;St-Planchers;318569,2433375;318569;2433375;50541;1;0;0;0;;1
5013;2;OCE87444539;gare de Argentan;426194,2418165;426194;2418165;61006;1;0;0;0;;1
5015;2;OCE87448092;Bellou-en-Houlme (Ctre);395352,2413842;395352;2413842;61040;1;0;0;0;;1
5020;2;OCE87391714;Ecouche-Centre;419118,2415832;419118;2415832;61153;1;0;0;0;;1
5027;2;OCE87444588;gare de Le Merlerault;448835,2413517;448835;2413517;61275;1;0;0;0;;1
5032;2;OCE87444620;gare de Rai-Aube;468831,2417625;468831;2417625;61342;1;0;0;0;;1
5039;2;OCE87713636;gare de Aiserey;813869,2245044;813869;2245044;21005;1;0;0;0;;1
5044;2;OCE87713073;gare de Blaisy-Bas;781585,2266506;781585;2266506;21080;1;0;0;0;;1
5046;2;OCE87694513;Brazey-en-Morvan;747453,2243221;747453;2243221;21102;1;0;0;0;;1
5052;2;OCE87142554;Châtillon-sur-Seine;767209,2321382;767209;2321382;21154;1;0;0;0;;1
5059;2;OCE87699629;Echevannes;814251,2284414;814251;2284414;21240;1;0;0;0;;1
5064;2;OCE87713503;gare de Gevrey-Chambertin;801564,2250926;801564;2250926;21295;1;0;0;0;;1
5066;2;OCE87712323;gare de Lantenay;790709,2262564;790709;2262564;21339;1;0;0;0;;1
5071;2;OCE87694521;Manlay;750946,2238881;750946;2238881;21375;1;0;0;0;;1
5078;2;OCE87536375;Nolay-Place-Carnot;0,0;0;0;21461;1;0;0;0;;1
5083;2;OCE87719948;Puits;759624,2305675;759624;2305675;21511;1;0;0;0;;1
5086;2;OCE87713826;gare de Ruffey;807108,2267058;807108;2267058;21535;1;0;0;0;;1
5091;2;OCE87713594;gare de Santenay-les-Bains;780125,2215015;780125;2215015;21582;1;0;0;0;;1
5098;2;OCE87478826;Selongey-Patenée;0,0;0;0;21599;1;0;0;0;;1
5103;2;OCE87142786;Til-Chatel-Mairie;813426,2282906;813426;2282906;21638;1;0;0;0;;1
5110;2;OCE87713339;gare de Villers-les-Pots;828079,2249586;828079;2249586;21699;1;0;0;0;;1
5115;2;OCE87564781;Bazoches 58;0,0;0;0;58023;1;0;0;0;;1
5117;2;OCE87696468;gare de Béard;674832,2207731;674832;2207731;58025;1;0;0;0;;1
3085;2;OCE80136283;gare de UNTERLUESS;0,0;0;0;;1;0;0;0;;1
3090;2;OCE76023200;gare de USTAOSET;0,0;0;0;;1;0;0;0;;1
3092;2;OCE54531590;gare de USTI NAD LABEM ZAPAD;0,0;0;0;;1;0;0;0;;1
3097;2;OCE71512004;gare de UTRERA;0,0;0;0;;1;0;0;0;;1
3104;2;OCE80290098;gare de Vaihingen;0,0;0;0;;1;0;0;0;;1
3109;2;OCE86006247;gare de Valby;0,0;0;0;;1;0;0;0;;1
3112;2;OCE71032169;gare de Valencia-JS;0,0;0;0;;1;0;0;0;;1
3117;2;OCE54352229;gare de VALSOV;0,0;0;0;;1;0;0;0;;1
3124;2;OCE74044297;gare de VARBERG;0,0;0;0;;1;0;0;0;;1
3129;2;OCE74044453;gare de VASSIJAURE;0,0;0;0;;1;0;0;0;;1
3136;2;OCE84006379;gare de Veenendaal-de-Klomp;0,0;0;0;;1;0;0;0;;1
3141;2;OCE81036509;gare de Velden-A-W;0,0;0;0;;1;0;0;0;;1
3143;2;OCE80285189;gare de Velgast;0,0;0;0;;1;0;0;0;;1
3148;2;OCE84846440;gare de Venlo;0,0;0;0;;1;0;0;0;;1
3156;2;OCE85014050;gare de Vernayaz;0,0;0;0;;1;0;0;0;;1
3161;2;OCE54367953;gare de VESELI NAD MORAVOU;0,0;0;0;;1;0;0;0;;1
3163;2;OCE88923045;gare de Veurne;0,0;0;0;;1;0;0;0;;1
3168;2;OCE83117549;gare de VIBO MARINA;0,0;0;0;;1;0;0;0;;1
3175;2;OCE76016121;gare de VIKERSUND;0,0;0;0;;1;0;0;0;;1
3180;2;OCE71502070;gare de Vilches;0,0;0;0;;1;0;0;0;;1
3187;2;OCE83004598;gare de VILLAFRANCA CANTARANA;0,0;0;0;;1;0;0;0;;1
3192;2;OCE71717009;gare de Villanueva-y-geltru;0,0;0;0;;1;0;0;0;;1
3194;2;OCE71605006;gare de Villarrobledo;0,0;0;0;;1;0;0;0;;1
3199;2;OCE83023002;gare de VILLAZZANO;0,0;0;0;;1;0;0;0;;1
3206;2;OCE88111898;gare de Vilvoorde;0,0;0;0;;1;0;0;0;;1
3211;2;OCE76007393;gare de VINSTRA;0,0;0;0;;1;0;0;0;;1
2201;2;OCE54344721;gare de OSTRUZNA;0,0;0;0;;1;0;0;0;;1
2207;2;OCE54355750;gare de OTROKOVICE;0,0;0;0;;1;0;0;0;;1
2214;2;OCE10345033;gare de OULAINEN;0,0;0;0;;1;0;0;0;;1
2219;2;OCE70209007;gare de Oxenholme;0,0;0;0;;1;0;0;0;;1
2221;2;OCE71203208;gare de Oza-de-los-rios;0,0;0;0;;1;0;0;0;;1
2226;2;OCE83015388;gare de PALAZZOLO SULL OGLIO;0,0;0;0;;1;0;0;0;;1
2233;2;OCE94370023;gare de Pampilhosa;0,0;0;0;;1;0;0;0;;1
2238;2;OCE80210864;gare de PAPENBURG EMS;0,0;0;0;;1;0;0;0;;1
2245;2;OCE80226035;gare de PARTENSTEIN;0,0;0;0;;1;0;0;0;;1
2250;2;OCE80004600;gare de Passau-Hbf;0,0;0;0;;1;0;0;0;;1
2252;2;OCE83120360;gare de Patti-S-Piero-Patti;0,0;0;0;;1;0;0;0;;1
2257;2;OCE80222984;gare de Pegnitz;0,0;0;0;;1;0;0;0;;1
2264;2;OCE70488700;gare de PERSHORE;0,0;0;0;;1;0;0;0;;1
2269;2;OCE83071043;gare de Pesaro;0,0;0;0;;1;0;0;0;;1
2271;2;OCE83020883;gare de Peschiera-del-Garda;0,0;0;0;;1;0;0;0;;1
2276;2;OCE83050005;gare de Piacenza;0,0;0;0;;1;0;0;0;;1
2283;2;OCE83047118;gare de Pieve-ligure;0,0;0;0;;1;0;0;0;;1
2289;2;OCE83064501;gare de Pisa-Aeroporto;0,0;0;0;;1;0;0;0;;1
2296;2;OCE70880104;gare de PITLOCHRY;0,0;0;0;;1;0;0;0;;1
2301;2;OCE80264176;gare de Plattling;0,0;0;0;;1;0;0;0;;1
2304;2;OCE56150102;gare de Plesivec.;0,0;0;0;;1;0;0;0;;1
2309;2;OCE54757625;gare de POCATKY ZIROVNICE;0,0;0;0;;1;0;0;0;;1
2316;2;OCE88652271;gare de Poix-St-Hubert;0,0;0;0;;1;0;0;0;;1
2321;2;OCE80223263;gare de POMMELSBRUNN;0,0;0;0;;1;0;0;0;;1
6232;2;OCE87718833;gare de Mouchard;863396,2225461;863396;2225461;39370;1;0;0;0;;1
6237;2;OCE87718296;gare de St-Amour;830336,2163680;830336;2163680;39475;1;0;0;0;;1
6244;2;OCE87117408;Amoncourt;879172,2310642;879172;2310642;70015;1;0;0;0;;1
6249;2;OCE87117333;Bétoncourt-sur-Mance;855951,2320200;855951;2320200;70070;1;0;0;0;;1
6251;2;OCE87185348;gare de Champagney;927419,2309475;927419;2309475;70120;1;0;0;0;;1
6256;2;OCE87117416;Chaux-les-Port;877709,2308034;877709;2308034;70146;1;0;0;0;;1
6264;2;OCE87185157;Grattery;881223,2304615;881223;2304615;70278;1;0;0;0;;1
6269;2;OCE87397224;Maison-Neuve;883436,2281482;883436;2281482;70288;1;0;0;0;;1
6271;2;OCE87320408;Jussey-Centre;866857,2320306;866857;2320306;70292;1;0;0;0;;1
6276;2;OCE87185546;Montureux;848615,2283711;848615;2283711;70371;1;0;0;0;;1
6283;2;OCE87185108;Port-d'Atelier-Amance;877542,2313540;877542;2313540;70427;1;0;0;0;;1
6288;2;OCE87185314;gare de Ronchamp;921613,2308712;921613;2308712;70451;1;0;0;0;;1
6295;2;OCE87185553;Vereux;849238,2285432;849238;2285432;70546;1;0;0;0;;1
6300;2;OCE87397174;Voray sur l'Ognon;878124,2266452;878124;2266452;70575;1;0;0;0;;1
6302;2;OCE87184242;gare de Trois-Chênes;938620,2303996;938620;2303996;90010;1;0;0;0;;1
6307;2;OCE87462887;Ancenis-Aéropôle;0,0;0;0;44003;1;0;0;0;;1
6314;2;OCE87335810;Bourgneuf-en-Retz-Ecole;0,0;0;0;44021;1;0;0;0;;1
6319;2;OCE87481648;gare de Châteaubriant;321885,2308510;321885;2308510;44036;1;0;0;0;;1
6321;2;OCE87481820;gare de Cordemais;283819,2264249;283819;2264249;44045;1;0;0;0;;1
6326;2;OCE87476770;gare de Dreffeac;269561,2285089;269561;2285089;44053;1;0;0;0;;1
6333;2;OCE87471227;gare de Massérac;280937,2305865;280937;2305865;44092;1;0;0;0;;1
6338;2;OCE87481051;gare de Chantenay;302289,2251608;302289;2251608;44109;1;0;0;0;;1
6345;2;OCE87463109;Pontchateau-Eglise;0,0;0;0;44129;1;0;0;0;;1
6350;2;OCE87481036;gare de Rezé-Pont-Rousseau;305669,2251007;305669;2251007;44143;1;0;0;0;;1
6352;2;OCE87476762;gare de St-Gildas-des-Bois;270269,2288855;270269;2288855;44161;1;0;0;0;;1
6357;2;OCE87481705;gare de St-Nazaire;256200,2264034;256200;2264034;44184;1;0;0;0;;1
6365;2;OCE87463117;Sévérac-Rue-de-la-Gare;268293,2292715;268293;2292715;44196;1;0;0;0;;1
6370;2;OCE87462903;Angers-Université;0,0;0;0;49007;1;0;0;0;;1
6372;2;OCE87484006;gare de Angers-St-Laud;381908,2277883;381908;2277883;49007;1;0;0;0;;1
6377;2;OCE87151167;Cande;0,0;0;0;49054;1;0;0;0;;1
6384;2;OCE87484113;gare de Ecouflant;384899,2282153;384899;2282153;49129;1;0;0;0;;1
6389;2;OCE87487637;gare de Montreuil-Bellay;411526,2239149;411526;2239149;49215;1;0;0;0;;1
6391;2;OCE87484337;gare de La Possonnière;371355,2267941;371355;2267941;49247;1;0;0;0;;1
6396;2;OCE87484147;gare de Tiercé;389109,2294654;389109;2294654;49347;1;0;0;0;;1
6403;2;OCE87478404;gare de Laval;369221,2346444;369221;2346444;53130;1;0;0;0;;1
6408;2;OCE87478750;gare de Port-Brillet;353519,2350923;353519;2350923;53182;1;0;0;0;;1
6415;2;OCE87358085;Cérans-Foulle-(Croiss);432108,2316907;432108;2316907;72051;1;0;0;0;;1
6420;2;OCE87396309;gare de Connerré-Beillé;462166,2343239;462166;2343239;72090;1;0;0;0;;1
6422;2;OCE87396226;gare de Crissé;421320,2354825;421320;2354825;72109;1;0;0;0;;1
6427;2;OCE87463018;La-Fontaine-Martin-Cent;0,0;0;0;72135;1;0;0;0;;1
6434;2;OCE87463042;Le-Mans-Lefaucheux;0,0;0;0;72181;1;0;0;0;;1
6439;2;OCE87396028;gare de Neuville-sur-Sarthe;440766,2343431;440766;2343431;72217;1;0;0;0;;1
6441;2;OCE87358648;Oizé;432851,2314476;432851;2314476;72226;1;0;0;0;;1
6446;2;OCE87358861;St-Jean-de-la-Motte;426110,2309666;426110;2309666;72291;1;0;0;0;;1
6453;2;OCE87396077;gare de Vivoin-Beaumont;437151,2361280;437151;2361280;72380;1;0;0;0;;1
6458;2;OCE87486142;gare de Belleville-Vendée;312205,2205616;312205;2205616;85019;1;0;0;0;;1
6461;2;OCE87486324;gare de Bournezeau;331049,2189515;331049;2189515;85034;1;0;0;0;;1
6466;2;OCE87485615;Fontenay-le-Comte-(PEMU;359649,2166727;359649;2166727;85092;1;0;0;0;;1
6473;2;OCE87463075;Luçon-Centre;0,0;0;0;85128;1;0;0;0;;1
6478;2;OCE87486282;Nalliers (Centre);341989,2168937;341989;2168937;85159;1;0;0;0;;1
6809;2;OCE87595520;gare de St-Pierre-de-Chignac;483543,2014742;483543;2014742;24484;1;0;0;0;;1
6811;2;OCE87595769;gare de Siorac-en-Périgord;492994,1980814;492994;1980814;24538;1;0;0;0;;1
6816;2;OCE87584177;gare de Velines;423436,1985983;423436;1985983;24568;1;0;0;0;;1
6823;2;OCE87582759;gare de Barsac;388973,1959477;388973;1959477;33030;1;0;0;0;;1
6828;2;OCE87581728;gare de Blanquefort;366203,1995169;366203;1995169;33056;1;0;0;0;;1
6831;2;OCE87582684;gare de Cadaujac;372335,1976529;372335;1976529;33080;1;0;0;0;;1
6836;2;OCE87582742;gare de Cérons;387484,1962651;387484;1962651;33120;1;0;0;0;;1
6843;2;OCE87582858;gare de Gironde;407007,1956586;407007;1956586;33187;1;0;0;0;;1
6848;2;OCE87582775;gare de Langon;393947,1953900;393947;1953900;33227;1;0;0;0;;1
6855;2;OCE87278259;gare de Mérignac-Arlac;365642,1985088;365642;1985088;33281;1;0;0;0;;1
6860;2;OCE87581751;gare de Pessac;365107,1982641;365107;1982641;33318;1;0;0;0;;1
6862;2;OCE87582718;gare de Portets;380993,1969627;380993;1969627;33334;1;0;0;0;;1
6867;2;OCE87584102;gare de St-Emilion;402755,1989863;402755;1989863;33394;1;0;0;0;;1
6874;2;OCE87582692;gare de St-Médard-d'Eyrans;374824,1972392;374824;1972392;33448;1;0;0;0;;1
6879;2;OCE87582601;gare de Le Teich;333142,1964772;333142;1964772;33527;1;0;0;0;;1
6881;2;OCE87584714;gare de Vayres;389821,1992523;389821;1992523;33539;1;0;0;0;;1
6886;2;OCE87671040;Aire-sur-l'Adour;390759,1859626;390759;1859626;40001;1;0;0;0;;1
6893;2;OCE87673202;gare de Dax;326809,1863545;326809;1863545;40088;1;0;0;0;;1
6898;2;OCE87465047;Labastide-d'-Armagnac;397267,1888618;397267;1888618;40131;1;0;0;0;;1
6905;2;OCE87672337;gare de Peyrehorade;320682,1844446;320682;1844446;40224;1;0;0;0;;1
6910;2;OCE87671495;gare de St-Martin-d'Oney;359848,1885498;359848;1885498;40274;1;0;0;0;;1
6912;2;OCE87673277;gare de St-Vincent-de-Tyrosse;305845,1857483;305845;1857483;40284;1;0;0;0;;1
6917;2;OCE87671487;gare de Ygos;353258,1891132;353258;1891132;40333;1;0;0;0;;1
6924;2;OCE87586008;gare de Agen;462764,1913359;462764;1913359;47001;1;0;0;0;;1
6929;2;OCE87464693;Aubiac-Chateau;0,0;0;0;47016;1;0;0;0;;1
668;2;OCE85074948;gare de Daerligen;0,0;0;0;;1;0;0;0;;1
673;2;OCE80113365;gare de Darmstadt-Hbf;0,0;0;0;;1;0;0;0;;1
680;2;OCE54556597;gare de Decin;0,0;0;0;;1;0;0;0;;1
685;2;OCE88921060;gare de Deinze;734609,2733653;734609;2733653;;1;0;0;0;;1
687;2;OCE84001701;gare de Delft;0,0;0;0;;1;0;0;0;;1
692;2;OCE84002824;gare de Den-Haag-Centraal;0,0;0;0;;1;0;0;0;;1
699;2;OCE84001727;gare de Deurne;0,0;0;0;;1;0;0;0;;1
704;2;OCE70303008;gare de Didcot;0,0;0;0;;1;0;0;0;;1
712;2;OCE80115774;gare de DILLENBURG;0,0;0;0;;1;0;0;0;;1
717;2;OCE85091793;gare de Disentis Mus;0,0;0;0;;1;0;0;0;;1
719;2;OCE79442004;gare de Divaca;0,0;0;0;;1;0;0;0;;1
724;2;OCE54334227;gare de DOMASOV NAD BYSTRICI;0,0;0;0;;1;0;0;0;;1
731;2;OCE80145292;gare de Donaueschingen;0,0;0;0;;1;0;0;0;;1
736;2;OCE85001180;gare de Dornach-Arlesheim;0,0;0;0;;1;0;0;0;;1
738;2;OCE80100537;gare de Dortmund-Hbf;0,0;0;0;;1;0;0;0;;1
743;2;OCE76014217;gare de Drammen;0,0;0;0;;1;0;0;0;;1
750;2;OCE78764050;gare de Drnis;0,0;0;0;;1;0;0;0;;1
755;2;OCE88222109;gare de Duffel;0,0;0;0;;1;0;0;0;;1
762;2;OCE70903906;gare de Dundee;0,0;0;0;;1;0;0;0;;1
767;2;OCE80251082;gare de Dusseldorf-Benrath;0,0;0;0;;1;0;0;0;;1
770;2;OCE70319004;gare de EALING BROADWAY;0,0;0;0;;1;0;0;0;;1
775;2;OCE81019281;gare de EBENSEE LANDUNGSPLATZ;0,0;0;0;;1;0;0;0;;1
782;2;OCE74007310;gare de ED;0,0;0;0;;1;0;0;0;;1
6682;2;OCE87491134;gare de Clion-sur-Seugne;378067,2057129;378067;2057129;17111;1;0;0;0;;1
6684;2;OCE87346981;Dolus d'Oléron;0,0;0;0;17140;1;0;0;0;;1
7064;2;OCE87232165;Latrape;516192,1755272;516192;1755272;9029;1;0;0;0;;1
7069;2;OCE87446989;Salvayre-RN;539981,1795843;539981;1795843;9060;1;0;0;0;;1
7071;2;OCE87130823;Les-cabannes-09-Centre;546844,1753735;546844;1753735;9070;1;0;0;0;;1
7076;2;OCE87232090;Eycheil;504684,1774090;504684;1774090;9119;1;0;0;0;;1
7083;2;OCE87618843;Lacave;490308,1782887;490308;1782887;9148;1;0;0;0;;1
7088;2;OCE87446856;Lezat-Halle;519596,1808627;519596;1808627;9167;1;0;0;0;;1
7095;2;OCE87443960;Montegut-Plantaurel;530578,1785494;530578;1785494;9202;1;0;0;0;;1
7100;2;OCE87611343;gare de Pamiers;541488,1790657;541488;1790657;9225;1;0;0;0;;1
7102;2;OCE87611541;Le Castelet;555352,1748555;555352;1748555;9228;1;0;0;0;;1
7107;2;OCE87130856;St-Girons-Pl-des-Capots;502424,1776428;502424;1776428;9261;1;0;0;0;;1
7114;2;OCE87447045;St-Paul-09-Centre;0,0;0;0;9272;1;0;0;0;;1
7119;2;OCE87446971;Saverdun-Centre;538066,1803919;538066;1803919;9282;1;0;0;0;;1
7121;2;OCE87618892;Lorp;500434,1779302;500434;1779302;9289;1;0;0;0;;1
7126;2;OCE87448753;Tourtrol-D119;556566,1785569;556566;1785569;9314;1;0;0;0;;1
7134;2;OCE87444018;Ste-Suzanne-09-Embrt-D9;522325,1801294;522325;1801294;9342;1;0;0;0;;1
7139;2;OCE87613224;gare de Aubin;592284,1947382;592284;1947382;12013;1;0;0;0;;1
7141;2;OCE87442640;Pachins-Carrefour-D69;581401,1926201;581401;1926201;12021;1;0;0;0;;1
7146;2;OCE87442566;Baraque-De-Cussan;603311,1922685;603311;1922685;12032;1;0;0;0;;1
7153;2;OCE87442582;Baraque-De-Combrouze;596724,1923441;596724;1923441;12068;1;0;0;0;;1
7158;2;OCE87613679;Decazeville-Centre;592391,1951420;592391;1951420;12089;1;0;0;0;;1
7165;2;OCE87138321;Gaillac-12-N88/D95;647239,1928234;647239;1928234;12107;1;0;0;0;;1
7170;2;OCE87139071;Le-Bruel-Bel-Air;587243,1936995;587243;1936995;12121;1;0;0;0;;1
7172;2;OCE87138487;La-Trivalle-N88/D64;654485,1927215;654485;1927215;12123;1;0;0;0;;1
7177;2;OCE87442541;Boissonnade;0,0;0;0;12133;1;0;0;0;;1
7184;2;OCE87783001;gare de Millau;659174,1900337;659174;1900337;12145;1;0;0;0;;1
7189;2;OCE87138826;Gages-Relais;628361,1932290;628361;1932290;12157;1;0;0;0;;1
7191;2;OCE87442392;Morlhon-le-haut-D911;578248,1925774;578248;1925774;12159;1;0;0;0;;1
7196;2;OCE87442459;La-Mothe;606194,1914523;606194;1914523;12194;1;0;0;0;;1
