spt_ide;saa_ide;spt_code;spt_name;coord;spt_xcoord;spt_ycoord;spt_insee;csp_ide;spt_ufr;spt_sheltered;spt_elevator;spt_escalator;spt_bikeaccepted;spt_bikedepot;spt_visualannouncement;spt_audibleannouncement;spt_appropriatesignage;spt_appropriateescort
4374;3708;OCENoctilien-87604850;Vernouillet-Noc;0,0;0;0;78643;2;0;0;0;0;0;0;0;0;0;0
4768;3968;OCENoctilien-87495747;Les-Tilleuls-Noctilien;0,0;0;0;94022;2;0;0;0;0;0;0;0;0;0;0
5046;4131;OCECar TER-87172106;gare de Haybes;769919,2559851;769919;2559851;8222;2;0;0;0;0;0;0;0;0;0;0
5169;4205;OCECorail Intercitι-87118158;gare de Romilly-sur-Seine;702858,2391510;702858;2391510;10323;2;0;0;0;0;0;0;0;0;0;0
5473;4384;9-87297226;Chιry-les-Rozoy-Eglise;726665,2526183;726665;2526183;2181;2;0;0;0;0;0;0;0;0;0;0
5599;4448;OCECar TER-87522474;Beauvais-Gare-Routiθre;581688,2492209;581688;2492209;60057;2;0;0;0;0;0;0;0;0;0;0
5604;4451;OCETrain TER-87313510;gare de Beauvais-Gare-SNCF;581951,2492120;581951;2492120;60057;2;0;0;0;0;0;0;0;0;0;0
5611;4455;OCE9-87451278;Breteuil-RN1;596768,2514927;596768;2514927;60104;2;0;0;0;0;0;0;0;0;0;0
5616;4458;9-87313577;gare de Mouy-Bury;599268,2480322;599268;2480322;60116;2;0;0;0;0;0;0;0;0;0;0
5618;4458;OCECar TER-87313577;gare de Mouy-Bury;599252,2480364;599252;2480364;60116;2;0;0;0;0;0;0;0;0;0;0
5623;4460;OCENoctilien-87276113;gare de Chantilly-Gouvieux;608997,2465468;608997;2465468;60141;2;0;0;0;0;0;0;0;0;0;0
5536;4419;OCE9-87296384;Montcornet-Gare;721274,2523372;721274;2523372;2502;2;0;0;0;0;0;0;0;0;0;0
5541;4422;OCECar TER-87116681;gare de Neuilly-St-Front;668180,2465903;668180;2465903;2543;2;0;0;0;0;0;0;0;0;0;0
5543;4423;OCENoctilien-87116566;gare de Nogent-l'Artaud-Charly;672266,2441630;672266;2441630;2555;2;0;0;0;0;0;0;0;0;0;0
5548;4425;OCE9-87588723;Hameau-de-vincy;722414,2524448;722414;2524448;2666;2;0;0;0;0;0;0;0;0;0;0
5555;4429;OCE9-87299909;Ste-Geneviθve;725486,2526187;725486;2526187;2678;2;0;0;0;0;0;0;0;0;0;0
5560;4430;OCECar TER-87296004;gare de St Quentin;669188,2538553;669188;2538553;2691;2;0;0;0;0;0;0;0;0;0;0
5567;4433;9-87296442;gare de Tergnier;669444,2518459;669444;2518459;2738;2;0;0;0;0;0;0;0;0;0;0
5572;4435;9-87297119;gare de Verneuil-sur-Serre;696246,2517672;696246;2517672;2787;2;0;0;0;0;0;0;0;0;0;0
5574;4436;OCECar TER-87296608;gare de Versigny;679309,2518375;679309;2518375;2788;2;0;0;0;0;0;0;0;0;0;0
5579;4439;OCETrain TER-87271734;gare de Villers-Cotterets;655166,2472767;655166;2472767;2810;2;0;0;0;0;0;0;0;0;0;0
5586;4442;OCETrain TER-87297150;gare de Voyenne;699874,2526361;699874;2526361;2827;2;0;0;0;0;0;0;0;0;0;0
5591;4445;OCE9-87272120;St-Nicolas-Aumont;615610,2467333;615610;2467333;60028;2;0;0;0;0;0;0;0;0;0;0
5593;4445;9-87272120;St-Nicolas-Aumont;615610,2467333;615610;2467333;60028;2;0;0;0;0;0;0;0;0;0;0
5866;4583;OCE9-87316356;Laucourt-Place-du-Ctre;630523,2519716;630523;2519716;80467;2;0;0;0;0;0;0;0;0;0;0
5873;4587;OCE9-87315234;Marchιlepot;638248,2538369;638248;2538369;80509;2;0;0;0;0;0;0;0;0;0;0
5878;4590;OCECar TER-87299834;Miannay;555920,2566989;555920;2566989;80546;2;0;0;0;0;0;0;0;0;0;0
5881;4591;OCETrain TER-87342030;gare de Miraumont;628536,2566763;628536;2566763;80549;2;0;0;0;0;0;0;0;0;0;0
5886;4594;OCE9-87591313;Montdidier-Pl-Faidherbe;616390,2516097;616390;2516097;80561;2;0;0;0;0;0;0;0;0;0;0
5893;4600;OCE9-87317396;gare de Noyelles-sur-Mer;554793,2577003;554793;2577003;80600;2;0;0;0;0;0;0;0;0;0;0
5898;4601;9-87313411;Pιronne-Centre;642992,2548255;642992;2548255;80620;2;0;0;0;0;0;0;0;0;0;0
5905;4605;OCETrain TER-87313130;gare de Pont-Rιmy;568590,2561333;568590;2561333;80635;2;0;0;0;0;0;0;0;0;0;0
5910;4608;OCETrain TER-87313460;gare de Rosiθres (Somme);627031,2536301;627031;2536301;80680;2;0;0;0;0;0;0;0;0;0;0
5912;4609;OCE9-87299883;Goyencourt;630753,2525471;630753;2525471;80685;2;0;0;0;0;0;0;0;0;0;0
5917;4613;9-87313502;Roye-Gare (Somme);632527,2523201;632527;2523201;80685;2;0;0;0;0;0;0;0;0;0;0
5924;4616;OCECorail Intercitι-87317404;gare de Rue;552821,2586617;552821;2586617;80688;2;0;0;0;0;0;0;0;0;0;0
5929;4619;OCE9-87316257;Tincourt-Boucly;651296,2548915;651296;2548915;80762;2;0;0;0;0;0;0;0;0;0;0
4761;3962;OCETransilien-87113779;gare de Boullereaux-Champigny;612885,2425190;612885;2425190;94017;2;0;0;0;0;0;0;0;0;0;0
4766;3967;OCENoctilien-87545285;gare de Choisy-le-Roi;605477,2418471;605477;2418471;94022;2;0;0;0;0;0;0;0;0;0;0
4774;3972;OCERER A-87758300;gare de Val-de-Fontenay (RER A);611300,2428798;611300;2428798;94033;2;0;0;0;0;0;0;0;0;0;0
4779;3976;OCENoctilien-87590653;Ivry-Sur-Seine-Noctilie;604003,2423985;604003;2423985;94041;2;0;0;0;0;0;0;0;0;0;0
4781;3978;OCENoctilien-87681247;gare de Le Vert-de-Maisons;607032,2421172;607032;2421172;94046;2;0;0;0;0;0;0;0;0;0;0
4786;3980;OCENoctilien-87590463;Maisons-Alfort-Noc;606624,2422625;606624;2422625;94046;2;0;0;0;0;0;0;0;0;0;0
4793;3986;OCENoctilien-87546226;gare de Les Saules;605946,2416325;605946;2416325;94054;2;0;0;0;0;0;0;0;0;0;0
4798;3989;OCENoctilien-87113746;gare de Nogent-le-Perreux;611573,2426718;611573;2426718;94058;2;0;0;0;0;0;0;0;0;0;0
4800;3990;OCENoctilien-87546192;gare de Pont-Rungis-Aιropt-Orly;602680,2416599;602680;2416599;94065;2;0;0;0;0;0;0;0;0;0;0
4805;3994;OCERER A-87758193;gare de Sucy-Bonneuil (RER A);612617,2419185;612617;2419185;94071;2;0;0;0;0;0;0;0;0;0;0
4813;3999;OCENoctilien-87681825;gare de Villeneuve-St-Georges;608100,2414613;608100;2414613;94078;2;0;0;0;0;0;0;0;0;0;0
4818;4002;OCENoctilien-87590489;Villeneuve-Prairie-Noct;0,0;0;0;94078;2;0;0;0;0;0;0;0;0;0;0
4820;4004;OCENoctilien-87984963;Avenue-de-Gaumont;615824,2425300;615824;2425300;94079;2;0;0;0;0;0;0;0;0;0;0
4826;4008;OCENoctilien-87986935;Villiers-sur-Marne-Frie;0,0;0;0;94079;2;0;0;0;0;0;0;0;0;0;0
4833;4013;OCENoctilien-87590620;Les-Ardoines-Noctilien;605341,2420491;605341;2420491;94081;2;0;0;0;0;0;0;0;0;0;0
4838;4016;OCETransilien-87381798;gare de Val-d'Argenteuil;592276,2439136;592276;2439136;95018;2;0;0;0;0;0;0;0;0;0;0
4845;4022;OCENoctilien-87276550;gare de Belloy-St-Martin;601789,2455557;601789;2455557;95056;2;0;0;0;0;0;0;0;0;0;0
4850;4026;OCETransilien-87276485;gare de Bouffιmont-Moisselles;598997,2449675;598997;2449675;95091;2;0;0;0;0;0;0;0;0;0;0
4852;4027;OCETransilien-87276451;gare de Bruyθres-sur-Oise;599219,2461914;599219;2461914;95116;2;0;0;0;0;0;0;0;0;0;0
4857;4031;OCETransilien-87382655;gare de Cergy-le-Haut;576283,2450103;576283;2450103;95127;2;0;0;0;0;0;0;0;0;0;0
4864;4033;OCETransilien-87382499;gare de Cergy-St-Christophe;577906,2450226;577906;2450226;95127;2;0;0;0;0;0;0;0;0;0;0
4869;4036;OCETransilien-87381194;gare de Chars;570820,2462868;570820;2462868;95142;2;0;0;0;0;0;0;0;0;0;0
4871;4037;OCETransilien-87381863;gare de Cormeilles-en-Parisis;589514,2441174;589514;2441174;95176;2;0;0;0;0;0;0;0;0;0;0
4877;4040;OCENoctilien-87276394;gare de Ecouen-Ezanville;601949,2447182;601949;2447182;95205;2;0;0;0;0;0;0;0;0;0;0
4884;4044;OCENoctilien-87432864;Eragny-Sur-Oise-Noctili;0,0;0;0;95218;2;0;0;0;0;0;0;0;0;0;0
4889;4047;OCETransilien-87276063;gare de Cernay (Val-d'Oise);594159,2443029;594159;2443029;95219;2;0;0;0;0;0;0;0;0;0;0
4896;4050;OCENoctilien-87276584;gare de Ermont-Halte;594627,2443659;594627;2443659;95219;2;0;0;0;0;0;0;0;0;0;0
4901;4053;OCERER C-87276071;gare de Franconville-Plessis-Bd;592566,2443940;592566;2443940;95252;2;0;0;0;0;0;0;0;0;0;0
4903;4054;OCETransilien-87276659;gare de Frιpillon;589800,2449815;589800;2449815;95256;2;0;0;0;0;0;0;0;0;0;0
4908;4056;OCENoctilien-87276196;gare de Garges-Sarcelles;603945,2442056;603945;2442056;95268;2;0;0;0;0;0;0;0;0;0;0
4916;4060;OCETransilien-87381889;gare de Herblay;587217,2443592;587217;2443592;95306;2;0;0;0;0;0;0;0;0;0;0
4921;4063;OCENoctilien-87276576;gare de Luzarches;606095,2457681;606095;2457681;95352;2;0;0;0;0;0;0;0;0;0;0
4923;4064;OCENoctilien-87276675;gare de Mιriel;590372,2453230;590372;2453230;95392;2;0;0;0;0;0;0;0;0;0;0
4928;4067;OCETransilien-87276089;gare de Montigny-Beauchamp;589841,2445501;589841;2445501;95424;2;0;0;0;0;0;0;0;0;0;0
4936;4070;OCENoctilien-87432906;Neuville-Universitι-Noc;0,0;0;0;95450;2;0;0;0;0;0;0;0;0;0;0
4941;4073;OCETrain TER-87276469;gare de Persan-Beaumont;595830,2461141;595830;2461141;95487;2;0;0;0;0;0;0;0;0;0;0
4943;4074;OCETransilien-87276097;gare de Pierrelaye;586613,2446838;586613;2446838;95488;2;0;0;0;0;0;0;0;0;0;0
4948;4076;OCERER C-87276139;gare de Pontoise;582358,2449912;582358;2449912;95500;2;0;0;0;0;0;0;0;0;0;0
4955;4081;OCENoctilien-87994152;Aιroport-CDG-T3;616412,2445760;616412;2445760;95527;2;0;0;0;0;0;0;0;0;0;0
4960;4085;OCENoctilien-87982124;Marguilliers;0,0;0;0;95527;2;0;0;0;0;0;0;0;0;0;0
4967;4090;OCENoctilien-87276600;gare de St-Leu-la-Forκt;593126,2446394;593126;2446394;95563;2;0;0;0;0;0;0;0;0;0;0
4972;4092;OCETransilien-87381426;gare de St-Ouen-l'Aumτne-Eglise;582965,2449131;582965;2449131;95572;2;0;0;0;0;0;0;0;0;0;0
4974;4093;OCERER C-87337980;gare de St-Ouen-l'Aumτne-Liesse;584736,2448488;584736;2448488;95572;2;0;0;0;0;0;0;0;0;0;0
4979;4096;OCENoctilien-87276592;gare de Gros-Noyer-St-Prix;594329,2444335;594329;2444335;95574;2;0;0;0;0;0;0;0;0;0;0
4987;4101;OCETransilien-87272039;gare de Seugy;604601,2457922;604601;2457922;95594;2;0;0;0;0;0;0;0;0;0;0
4992;4104;OCENoctilien-87276626;gare de Vaucelles;592217,2447062;592217;2447062;95607;2;0;0;0;0;0;0;0;0;0;0
4994;4105;OCETransilien-87381178;gare de Us;573254,2455807;573254;2455807;95625;2;0;0;0;0;0;0;0;0;0;0
4999;4108;OCENoctilien-87272021;gare de Villaines;601026,2453477;601026;2453477;95660;2;0;0;0;0;0;0;0;0;0;0
5006;4111;OCETrain TER-87172122;gare de Aubrives;773692,2570211;773692;2570211;8028;2;0;0;0;0;0;0;0;0;0;0
5011;4115;OCECar TER-87172338;Pouru-St-Rιmy;798389,2523061;798389;2523061;8083;2;0;0;0;0;0;0;0;0;0;0
2466;2161;OCETrain-54343624;gare de Olomouc-Hlavni-Nadrazi;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2471;2164;OCETrain-54341941;gare de OPAVA VYCHOD;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2473;2166;OCETrain-76011072;gare de Oppdal;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2479;2172;OCETrain-71114058;gare de Ordizia (APD.);0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2486;2178;OCETrain-79436006;gare de Ormoz;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2491;2183;OCETrain-21166405;gare de Orsha-Centralnaia;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2498;2189;OCEICE-80210252;gare de Osnabruck-Hbf;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2503;2192;OCETrain-80264853;gare de Osterhofen;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2505;2194;OCETrain-80190652;gare de OSTHOFEN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2510;2199;OCETrain-54758557;gare de OSTROV NAD OHRI;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2518;2206;OCETrain-85021055;gare de OTHMARSINGEN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2523;2210;OCETrain-80020321;gare de OTTING WEILHEIM;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2525;2212;OCETrain-88926014;gare de Oudenaarde;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2530;2216;OCETGV-83002048;gare de Oulx-Cesana-Clav-Sestri;954107,2014365;954107;2014365;;2;0;0;0;0;0;0;0;0;0;0
2537;2222;OCETrain-86004060;gare de Padborg;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2543;2227;OCETrain-71141000;gare de Palencia;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2545;2229;OCETrain-85040147;gare de Palezieux;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2550;2234;OCETrain-71801001;gare de Pamplona;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2557;2241;OCETrain-10373100;gare de PARIKKALA;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2562;2246;OCETrain-71115154;gare de PASAJES;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2569;2251;OCETrain-81021337;gare de PATERNION FEISTRITZ;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2574;2256;OCETrain-71010090;gare de PEDRERA APT;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2576;2258;OCETrain-80132522;gare de Peine;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2581;2263;OCETrain-20761106;gare de Perm-2;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2588;2269;OCETrain-83071043;gare de Pesaro;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2593;2274;0-85032094;gare de Pfaeffik SZ;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2595;2275;OCETrain-80295006;gare de Pforzheim-Hbf;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2600;2280;OCETrain-56137463;gare de Piestany;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2607;2287;OCETrain-83067751;gare de PIOMBINO MARITTIMA;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2613;2293;OCETrain-54756528;gare de PISEK;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2616;2296;OCETrain-70880104;gare de PITLOCHRY;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2621;2301;OCETrain-80264176;gare de Plattling;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2628;2307;OCETrain-53500173;gare de Ploiesti-Sud;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2633;2312;OCETrain-54532341;gare de PODEBRADY;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2640;2319;OCETrain-79432039;gare de Poljcane;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2645;2324;OCETrain-83020826;gare de Ponte-s-marco-calcinato;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2647;2326;OCETrain-83065060;gare de Pontedera;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2652;2331;OCETrain-83077032;gare de POPOLI VITTORITO;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2659;2338;OCETrain-70418103;gare de Port Talbot;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
2664;2341;OCETrain-83075143;gare de PORTO D'ASCOLI;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
576;494;OCETrain-71106021;gare de Cabezon-del-Pisuerga;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
581;499;OCETrain-71514059;gare de Cadiz;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
588;504;OCETrain-71792030;gare de Caldas Mal;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
593;509;OCETrain-71654090;gare de CAMBRILS;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
595;511;OCETrain-83047167;gare de Camogli SFR;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
601;516;OCETrain-71742170;gare de Canfranc.;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
608;523;OCETrain-70389908;gare de Cardiff;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
613;528;OCETrain-83030163;gare de Carnia;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
620;535;OCETrain-71712042;gare de Caspe;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
625;540;OCETrain-83068023;gare de CASTELFIORENTINO;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
11751;7545;OCETrain TER-87594564;gare de Les Quatre-Routes;545411,1999837;545411;1999837;46232;2;0;0;0;0;0;0;0;0;0;0
11756;7548;OCECar TER-87594572;gare de St-Denis-prθs-Martel;547081,1994127;547081;1994127;46265;2;0;0;0;0;0;0;0;0;0;0
11763;7551;OCE9-87167270;St-Gιry-Pont;540386,1941337;540386;1941337;46268;2;0;0;0;0;0;0;0;0;0;0
11768;7555;OCE9-87613844;Soturac;494827,1944030;494827;1944030;46307;2;0;0;0;0;0;0;0;0;0;0
11775;7558;OCECar TER-87165654;Thιmines;559226,1971251;559226;1971251;46318;2;0;0;0;0;0;0;0;0;0;0
11780;7562;OCETrain TER-87594739;gare de Vayrac;550243,1994584;550243;1994584;46330;2;0;0;0;0;0;0;0;0;0;0
11782;7563;OCE9-87613521;Vers;537803,1943002;537803;1943002;46331;2;0;0;0;0;0;0;0;0;0;0
11787;7567;OCECar TER-87594705;Le Pigeon;536601,1989807;536601;1989807;46337;2;0;0;0;0;0;0;0;0;0;0
11794;7571;9-87620146;Antist;419273,1792814;419273;1792814;65016;2;0;0;0;0;0;0;0;0;0;0
11799;7574;9-87671743;Argelθs-Gazost;401002,1780656;401002;1780656;65025;2;0;0;0;0;0;0;0;0;0;0
11802;7576;9-87677971;Arreau;437998,1769003;437998;1769003;65031;2;0;0;0;0;0;0;0;0;0;0
11807;7579;9-87671578;Bagnθres-de-Bigorre;421457,1787629;421457;1787629;65059;2;0;0;0;0;0;0;0;0;0;0
11814;7584;OCE9-87671529;Bernac-Debat;418084,1798963;418084;1798963;65083;2;0;0;0;0;0;0;0;0;0;0
11819;7586;OCE9-87170571;Bertren-Nord;459257,1779347;459257;1779347;65087;2;0;0;0;0;0;0;0;0;0;0
11821;7587;OCE9-87170696;Bertren-Sud;459816,1778380;459816;1778380;65087;2;0;0;0;0;0;0;0;0;0;0
11826;7591;OCECar TER-87176115;Bordes-Pn-147;427853,1801807;427853;1801807;65101;2;0;0;0;0;0;0;0;0;0;0
11833;7595;OCE9-87678078;Artigues.;425715,1772435;425715;1772435;65123;2;0;0;0;0;0;0;0;0;0;0
11838;7600;OCECar TER-87439976;Capvern-Mairie;435196,1790958;435196;1790958;65127;2;0;0;0;0;0;0;0;0;0;0
11845;7605;OCE9-87620153;Cauterets;399401,1768534;399401;1768534;65138;2;0;0;0;0;0;0;0;0;0;0
11850;7609;9-87618678;Frιchets-Aure;438913,1771282;438913;1771282;65180;2;0;0;0;0;0;0;0;0;0;0
11852;7610;OCE9-87443416;Gaussan-D929;449433,1804864;449433;1804864;65187;2;0;0;0;0;0;0;0;0;0;0
11857;7613;OCE9-87678003;Guchen;436384,1764297;436384;1764297;65212;2;0;0;0;0;0;0;0;0;0;0
11864;7617;9-87620138;Hiis;418597,1795637;418597;1795637;65221;2;0;0;0;0;0;0;0;0;0;0
11869;7620;OCE9-87177352;Lacassagne-65;421463,1819446;421463;1819446;65242;2;0;0;0;0;0;0;0;0;0;0
11871;7622;OCECorail Intercitι-87671123;gare de Lannemezan;441095,1792153;441095;1792153;65258;2;0;0;0;0;0;0;0;0;0;0
11876;7623;OCE9-87174839;Lannemezan-Centre;440885,1793426;440885;1793426;65258;2;0;0;0;0;0;0;0;0;0;0
11883;7627;9-87671412;Lortet;440229,1784186;440229;1784186;65279;2;0;0;0;0;0;0;0;0;0;0
11888;7628;OCE9-87671339;gare de Lourdes;406038,1791592;406038;1791592;65286;2;0;0;0;0;0;0;0;0;0;0
11895;7630;OCECar TER-87611178;gare de Loures-Barbazan;459027,1781359;459027;1781359;65287;2;0;0;0;0;0;0;0;0;0;0
11900;7632;OCE9-87674861;Pont-de-Lugagnan;405966,1788019;405966;1788019;65291;2;0;0;0;0;0;0;0;0;0;0
11903;7634;OCECar TER-87176305;Mascaras-D5-N117;423999,1801607;423999;1801607;65303;2;0;0;0;0;0;0;0;0;0;0
11908;7639;OCE9-87443424;Monlong-Eglise;447680,1802308;447680;1802308;65316;2;0;0;0;0;0;0;0;0;0;0
11915;7644;OCECar TER-87671313;gare de Ossun;407990,1800755;407990;1800755;65344;2;0;0;0;0;0;0;0;0;0;0
11920;7648;OCE9-87671560;Pouzac;420824,1789721;420824;1789721;65370;2;0;0;0;0;0;0;0;0;0;0
11922;7650;OCE9-87617076;Rabastens-de-Bigorre;422583,1823118;422583;1823118;65375;2;0;0;0;0;0;0;0;0;0;0
11927;7653;OCECar TER-87671362;gare de St-Pι (Htes-Pyrιnιes);396246,1792002;396246;1792002;65395;2;0;0;0;0;0;0;0;0;0;0
11934;7655;OCECorail Lunιa-87618710;gare de Salιchan-Siradan;460621,1774851;460621;1774851;65398;2;0;0;0;0;0;0;0;0;0;0
11939;7658;OCE9-87671446;Sarrancolin;439994,1775988;439994;1775988;65408;2;0;0;0;0;0;0;0;0;0;0
11941;7659;OCE9-87176107;Sιmιac-Alstom-Porte-Sud;417621,1804465;417621;1804465;65417;2;0;0;0;0;0;0;0;0;0;0
11946;7662;OCE9-87671347;Soublecause;409606,1839591;409606;1839591;65432;2;0;0;0;0;0;0;0;0;0;0
11953;7665;OCECorail Lunιa-87671008;gare de Tarbes;415553,1806811;415553;1806811;65440;2;0;0;0;0;0;0;0;0;0;0
11958;7667;OCECar TER-87440339;Tarbes-Gare-Routiθre;416345,1805739;416345;1805739;65440;2;0;0;0;0;0;0;0;0;0;0
11965;7670;OCECar TER-87176909;Tournay-Centre;429723,1800223;429723;1800223;65447;2;0;0;0;0;0;0;0;0;0;0
11970;7675;OCE9-87671537;Vieille-Adour;418378,1796411;418378;1796411;65464;2;0;0;0;0;0;0;0;0;0;0
11972;7676;OCE9-87618900;Vielle-Aure;435299,1760548;435299;1760548;65465;2;0;0;0;0;0;0;0;0;0;0
11977;7680;OCE9-87447094;St-Alby-Centre;600768,1834054;600768;1834054;81002;2;0;0;0;0;0;0;0;0;0;0
11984;7684;9-87615195;gare de Albi-Madeleine.;584294,1881841;584294;1881841;81004;2;0;0;0;0;0;0;0;0;0;0
11989;7685;OCETrain TER-87615005;gare de Albi-Ville;584086,1880077;584086;1880077;81004;2;0;0;0;0;0;0;0;0;0;0
11991;7687;OCE9-87177212;Albine-Croisement-N112;616049,1829829;616049;1829829;81005;2;0;0;0;0;0;0;0;0;0;0
11996;7692;OCE9-87447102;Moulin-Lautier;609201,1832283;609201;1832283;81036;2;0;0;0;0;0;0;0;0;0;0
12251;7832;OCECar TER-87344598;St-Angel;591796,2055953;591796;2055953;19180;2;0;0;0;0;0;0;0;0;0;0
12256;7835;OCE9-87544734;Daubech;0,0;0;0;19233;2;0;0;0;0;0;0;0;0;0;0
12263;7840;OCE9-87594069;Seilhac;551173,2040878;551173;2040878;19255;2;0;0;0;0;0;0;0;0;0;0
12268;7841;OCE9-87594499;gare de Tulle;554406,2028871;554406;2028871;19272;2;0;0;0;0;0;0;0;0;0;0
12275;7845;OCETrain TER-87594093;gare de Ussel;598273,2061882;598273;2061882;19275;2;0;0;0;0;0;0;0;0;0;0
12280;7846;OCE9-87417907;Ussel-Ville;597717,2061037;597717;2061037;19275;2;0;0;0;0;0;0;0;0;0;0
12282;7847;OCE9-87544742;Aire-Covoiturage-45;540239,2044093;540239;2044093;19276;2;0;0;0;0;0;0;0;0;0;0
12287;7849;OCE9-87594036;Uzerche-Ville;539471,2047197;539471;2047197;19276;2;0;0;0;0;0;0;0;0;0;0
12294;7852;OCE9-87592147;gare de La Celle (Corrθze);560225,2071348;560225;2071348;19284;2;0;0;0;0;0;0;0;0;0;0
12299;7855;9-87445015;Ahun;577578,2120832;577578;2120832;23001;2;0;0;0;0;0;0;0;0;0;0
12302;7857;9-87417808;Ajain;573814,2134166;573814;2134166;23002;2;0;0;0;0;0;0;0;0;0;0
12307;7859;OCE9-87157982;Courcelles;0,0;0;0;23008;2;0;0;0;0;0;0;0;0;0;0
12314;7863;9-87597666;Bourganeuf-(G.Routiθre);555093,2106236;555093;2106236;23030;2;0;0;0;0;0;0;0;0;0;0
12319;7866;OCE9-87158030;Chenerailles;587643,2123555;587643;2123555;23061;2;0;0;0;0;0;0;0;0;0;0
12321;7867;9-87597864;Clairavaux;586457,2086280;586457;2086280;23063;2;0;0;0;0;0;0;0;0;0;0
12326;7869;9-87597856;Croze;586346,2090952;586346;2090952;23071;2;0;0;0;0;0;0;0;0;0;0
12333;7872;OCECar TER-87597849;gare de Felletin;587030,2098485;587030;2098485;23079;2;0;0;0;0;0;0;0;0;0;0
12338;7874;OCECar TER-87417816;Fontanieres;612658,2123277;612658;2123277;23083;2;0;0;0;0;0;0;0;0;0;0
12345;7877;OCECar TER-87597609;gare de Guιret;564701,2130540;564701;2130540;23096;2;0;0;0;0;0;0;0;0;0;0
12350;7880;OCETrain TER-87597781;gare de Lavaveix-les-Mines;580853,2119952;580853;2119952;23105;2;0;0;0;0;0;0;0;0;0;0
12352;7880;OCECar TER-87597781;gare de Lavaveix-les-Mines;580868,2119886;580868;2119886;23105;2;0;0;0;0;0;0;0;0;0;0
12357;7883;OCE9-87594895;Le Mas-d'Artiges;589551,2081536;589551;2081536;23125;2;0;0;0;0;0;0;0;0;0;0
12364;7887;9-87157867;Montboucher;549467,2105676;549467;2105676;23133;2;0;0;0;0;0;0;0;0;0;0
12369;7890;OCETrain TER-87597724;gare de Parsac-Gouzon;587498,2133150;587498;2133150;23149;2;0;0;0;0;0;0;0;0;0;0
12371;7890;9-87597724;gare de Parsac-Gouzon;587470,2133141;587470;2133141;23149;2;0;0;0;0;0;0;0;0;0;0
12376;7893;9-87484097;Rougnat;612807,2117135;612807;2117135;23164;2;0;0;0;0;0;0;0;0;0;0
12383;7895;OCE9-87592378;gare de La Souterraine;534899,2138109;534899;2138109;23176;2;0;0;0;0;0;0;0;0;0;0
